Channel,DateFrom,DateTime,DateTo,identifier,Price,Section,source_timestamp
VPH,2018-12-14T05:58:43.000Z,2018-12-14T06:00:50.500Z,2018-12-14T10:00:00.000Z,de6c4082-36be-4261-b213-0c6cf673a4b6,60,P8-0224,2018-12-14 06:00:50.5
VPH,2018-12-14T05:58:50.000Z,2018-12-14T06:00:43.877Z,2018-12-17T07:00:00.000Z,7689555c-4006-473a-9224-f3620dc68f7e,60,P4-0251,2018-12-14 06:00:43.877
PARKMACHINE,2018-12-14T06:00:26.027Z,2018-12-14T06:00:42.500Z,2018-12-14T19:00:00.000Z,65c91c61-6801-46e8-b9a7-496580e86420,60,P4-1411,2018-12-14 06:00:42.5
PARKMACHINE,2018-12-14T06:00:18.690Z,2018-12-14T06:00:41.843Z,2018-12-14T14:30:00.000Z,ca7e2006-2901-451f-aeed-cd9bfdc4421d,150,P7-0174,2018-12-14 06:00:41.843
VPH,2018-12-14T06:00:27.000Z,2018-12-14T06:00:41.377Z,2018-12-14T10:00:00.000Z,a790c624-4693-4c31-b573-a01334079605,120,P1-0319,2018-12-14 06:00:41.377
VPH,2018-12-14T06:00:22.000Z,2018-12-14T06:00:34.953Z,2018-12-17T07:00:00.000Z,246e691e-3d93-4b65-8764-9fbfec5e3e34,60,P8-0309,2018-12-14 06:00:34.953
VPH,2018-12-14T06:00:05.000Z,2018-12-14T06:00:21.250Z,2018-12-14T08:15:00.000Z,d4351d4d-ef64-4ebe-9980-c8436611b9a6,50,P2-0237,2018-12-14 06:00:21.25
VPH,2018-12-14T05:58:00.000Z,2018-12-14T06:00:09.330Z,2018-12-14T07:40:00.000Z,1dcbc081-4548-47a6-808b-2166c8f4f9e9,20,P4-1950,2018-12-14 06:00:09.33
VPH,2018-12-14T05:58:40.000Z,2018-12-14T06:00:05.517Z,2018-12-14T11:22:30.000Z,c5edcd26-7c48-4943-90b4-5eec0bba01f8,175,P2-0312,2018-12-14 06:00:05.517
VPH,2018-12-14T05:59:32.000Z,2018-12-14T06:00:05.360Z,2018-12-17T07:00:00.000Z,3fbe760e-31bd-40e6-adae-d90fd8287787,60,P5-2113,2018-12-14 06:00:05.36
VPH,2018-12-14T05:50:18.000Z,2018-12-14T05:51:30.920Z,2018-12-14T10:00:00.000Z,7b00b23d-9b0d-42a4-a380-57f3c3868cb2,30,P6-0248,2018-12-14 05:51:30.92
VPH,2018-12-14T05:51:23.000Z,2018-12-14T05:51:22.687Z,2018-12-14T07:30:00.000Z,eafd3d51-d129-43d3-a0a0-63d6d6b37963,10,P4-0247,2018-12-14 05:51:22.687
VPH,2018-12-14T05:49:32.000Z,2018-12-14T05:51:18.703Z,2018-12-14T10:31:30.000Z,cf66131a-3917-4103-842e-7a2a956c1975,141,P1-0496,2018-12-14 05:51:18.703
VPH,2018-12-14T05:49:26.000Z,2018-12-14T05:51:18.030Z,2018-12-14T13:15:00.000Z,88f88f8d-32e9-4867-b02a-3aa64dffd1ba,125,P4-1494,2018-12-14 05:51:18.03
VPH,2018-12-14T05:48:44.000Z,2018-12-14T05:51:11.813Z,2018-12-17T07:03:00.000Z,fd4edc0c-6f3a-48af-87aa-19c69092f39e,361,P8-0256,2018-12-14 05:51:11.813
VPH,2018-12-14T05:50:12.000Z,2018-12-14T05:51:07.360Z,2018-12-14T08:07:30.000Z,33e27d22-94fd-4cbe-9c31-6f3f0a8331dd,45,P2-0236,2018-12-14 05:51:07.36
PARKMACHINE,2018-12-14T05:50:46.097Z,2018-12-14T05:50:57.767Z,2018-12-14T17:30:00.000Z,289748f1-9a61-4a36-a991-2132c9f91ae0,210,P6-1261,2018-12-14 05:50:57.767
VPH,2018-12-14T05:49:42.000Z,2018-12-14T05:50:47.093Z,2018-12-14T07:36:00.000Z,83c29d88-d6c5-4034-ad3e-dbaaf160bc05,12,P7-0113,2018-12-14 05:50:47.093
PARKMACHINE,2018-12-14T05:50:24.067Z,2018-12-14T05:50:36.017Z,2018-12-14T14:00:00.000Z,c7212d2a-5c30-49ee-a112-b6f8b864aad1,140,P4-0656,2018-12-14 05:50:36.017
VPH,2018-12-14T05:49:06.000Z,2018-12-14T05:50:35.937Z,2018-12-14T09:55:30.000Z,4c47172c-ed92-472b-9dc6-003aaf3ca20c,117,P2-0237,2018-12-14 05:50:35.937
VPH,2018-12-14T05:49:04.000Z,2018-12-14T05:50:12.890Z,2018-12-17T07:06:00.000Z,54780971-50ab-47f7-876e-00e3b67b5fa8,61,P4-0268,2018-12-14 05:50:12.89
VPH,2018-12-14T05:48:38.000Z,2018-12-14T05:49:51.530Z,2018-12-14T10:00:00.000Z,ea7b2792-4182-42f4-881f-495f85ed96d8,120,P1-0244,2018-12-14 05:49:51.53
VPH,2018-12-14T05:48:18.000Z,2018-12-14T05:49:49.937Z,2018-12-14T09:00:00.000Z,01bf4362-d0ed-4dd6-8689-b4547ef95673,80,P2-0236,2018-12-14 05:49:49.937
VPH,2018-12-14T05:46:44.000Z,2018-12-14T05:49:48.280Z,2018-12-14T16:33:00.000Z,a4e18741-93ef-4ad7-a49f-fee01db92567,191,P5-1506,2018-12-14 05:49:48.28
PARKMACHINE,2018-12-14T05:49:00.133Z,2018-12-14T05:49:33.313Z,2018-12-14T08:30:00.000Z,d8b2721b-7dc3-4769-b390-093055e3c30d,30,P5-2622,2018-12-14 05:49:33.313
VPH,2018-12-14T05:49:06.000Z,2018-12-14T05:49:31.217Z,2018-12-14T07:45:00.000Z,a5c74083-068a-4487-b8ed-062a37f99735,30,P2-0314,2018-12-14 05:49:31.217
VPH,2018-12-14T05:48:35.000Z,2018-12-14T05:49:21.887Z,2018-12-14T08:30:00.000Z,7fdd6fbf-d486-4060-9bda-3c80f6e37e37,15,P8-0309,2018-12-14 05:49:21.887
VPH,2018-12-14T05:48:42.000Z,2018-12-14T05:49:17.247Z,2018-12-14T08:00:00.000Z,72f83e46-ba84-470a-a9e0-47e0202c0676,10,P6-1532,2018-12-14 05:49:17.247
PARKMACHINE,2018-12-14T05:48:31.650Z,2018-12-14T05:49:02.170Z,2018-12-14T08:00:00.000Z,560714e5-cc41-4abd-b961-de5810e7d33e,20,P8-0153,2018-12-14 05:49:02.17
VPH,2018-12-14T05:48:29.000Z,2018-12-14T05:48:58.577Z,2018-12-14T07:30:00.000Z,a1f8cfff-2d36-47ef-ba5a-7bfe8a354205,20,P2-0427,2018-12-14 05:48:58.577
VPH,2018-12-14T05:48:31.000Z,2018-12-14T05:48:58.233Z,2018-12-14T12:00:00.000Z,1d39f4ef-4612-453e-b2e1-597e45f80fc3,50,P6-1505,2018-12-14 05:48:58.233
VPH,2018-12-14T05:48:08.000Z,2018-12-14T05:48:48.293Z,2018-12-14T09:30:00.000Z,398acd1c-6934-4051-896c-92dc18b070a1,100,P1-0447,2018-12-14 05:48:48.293
VPH,2018-12-14T05:46:52.000Z,2018-12-14T05:48:38.653Z,2018-12-14T11:25:30.000Z,313f1185-1bfb-45a0-b8e0-7b6d80ee4f60,177,P1-0468,2018-12-14 05:48:38.653
VPH,2018-12-14T05:47:26.000Z,2018-12-14T05:48:38.340Z,2018-12-14T07:38:00.000Z,d60dfc59-bb36-4cc0-8813-f814aba5aa71,19,P8-0101,2018-12-14 05:48:38.34
VPH,2018-12-14T05:47:17.000Z,2018-12-14T05:48:28.387Z,2018-12-14T08:00:00.000Z,ffd6722b-ca3c-40f1-b1db-2b1173cc85dc,30,P2-0270,2018-12-14 05:48:28.387
VPH,2018-12-14T05:46:11.000Z,2018-12-14T05:48:25.170Z,2018-12-17T07:10:00.000Z,19bd8d4e-82f0-4e91-b433-6c8faf5ea3f0,365,P8-0334,2018-12-14 05:48:25.17
VPH,2018-12-14T05:47:45.000Z,2018-12-14T05:48:23.327Z,2018-12-14T08:00:00.000Z,b9e36cee-6832-4ad5-befa-686f99063525,40,P2-0142,2018-12-14 05:48:23.327
VPH,2018-12-14T05:48:11.000Z,2018-12-14T05:48:17.590Z,2018-12-14T08:20:00.000Z,c2211ffe-c42d-4756-9b98-b814fcaf3552,20,P3-0286,2018-12-14 05:48:17.59
VPH,2018-12-14T05:46:31.000Z,2018-12-14T05:48:10.887Z,2018-12-14T07:24:00.000Z,a0e9a801-a470-497e-ab55-bdf6d0e1bbb5,6,P3-0575,2018-12-14 05:48:10.887
PARKMACHINE,2018-12-14T05:47:25.187Z,2018-12-14T05:48:02.183Z,2018-12-14T08:30:00.000Z,ef0c20c0-18c2-444a-b3a4-fa017cefbbb7,30,P5-2038,2018-12-14 05:48:02.183
VPH,2018-12-14T05:47:08.000Z,2018-12-14T05:47:58.530Z,2018-12-14T08:00:00.000Z,a065e350-9906-49fc-8aa8-c185d35122fd,30,P4-1660,2018-12-14 05:47:58.53
VPH,2018-12-14T05:47:06.000Z,2018-12-14T05:47:58.403Z,2018-12-14T08:40:00.000Z,6eb02faa-82fa-4b18-91e2-76b3180d5991,50,P2-0125,2018-12-14 05:47:58.403
VPH,2018-12-14T05:47:08.000Z,2018-12-14T05:47:57.887Z,2018-12-17T07:00:00.000Z,f2b5b8c1-4167-4735-9b7a-ae61841e4523,60,P2-0255,2018-12-14 05:47:57.887
VPH,2018-12-14T05:47:36.000Z,2018-12-14T05:47:52.980Z,2018-12-14T12:00:00.000Z,c86c91c4-fb3a-43b3-bd0b-2f861d41177f,50,P6-1505,2018-12-14 05:47:52.98
VPH,2018-12-14T05:45:07.000Z,2018-12-14T05:47:47.217Z,2018-12-14T12:15:00.000Z,f5f12217-492d-4610-95af-82eb9352b2d0,105,P6-1256,2018-12-14 05:47:47.217
VPH,2018-12-14T05:47:26.000Z,2018-12-14T05:47:46.030Z,2018-12-14T08:20:00.000Z,48e5144d-6899-4db2-8d26-063c8f218022,40,P2-0370,2018-12-14 05:47:46.03
VPH,2018-12-14T05:46:40.000Z,2018-12-14T05:47:34.433Z,2018-12-14T07:21:00.000Z,d8acaf88-d850-41d0-b583-811bbff5c252,14,P1-0596,2018-12-14 05:47:34.433
VPH,2018-12-14T05:46:19.000Z,2018-12-14T05:47:30.577Z,2018-12-14T11:24:00.000Z,27ec1614-9c35-4ad1-bcd6-3995f0031dc2,176,P7-0071,2018-12-14 05:47:30.577
VPH,2018-12-14T05:45:52.000Z,2018-12-14T05:47:24.217Z,2018-12-14T12:09:00.000Z,a5c14334-714c-428c-aa83-148156339b89,103,P6-0510,2018-12-14 05:47:24.217
VPH,2018-12-14T05:46:33.000Z,2018-12-14T05:47:16.327Z,2018-12-14T10:00:00.000Z,66140f7d-82a7-4672-b55b-b512c1ccf997,45,P3-0570,2018-12-14 05:47:16.327
PARKMACHINE,2018-12-14T05:46:59.857Z,2018-12-14T05:47:15.090Z,2018-12-14T10:00:00.000Z,b054c9bf-7890-4e78-b544-df6a7ae6f885,60,P5-2038,2018-12-14 05:47:15.09
VPH,2018-12-14T05:46:24.000Z,2018-12-14T05:47:11.653Z,2018-12-14T12:18:00.000Z,c76aaf98-ef96-4cc2-b23f-36a651dcc453,53,P6-1512,2018-12-14 05:47:11.653
VPH,2018-12-14T05:44:56.000Z,2018-12-14T05:46:59.030Z,2018-12-14T10:45:00.000Z,4b71fe5f-c09c-4625-afb8-a4eb5deca738,150,P6-1148,2018-12-14 05:46:59.03
VPH,2018-12-14T05:46:50.000Z,2018-12-14T05:46:58.827Z,2018-12-14T09:00:00.000Z,1b9a167e-e050-4f3c-b99e-e76a6d60b610,20,P8-0309,2018-12-14 05:46:58.827
VPH,2018-12-14T05:46:38.000Z,2018-12-14T05:46:55.980Z,2018-12-14T07:22:30.000Z,073f82f5-00a9-4598-ae79-97cc6d936eda,15,P1-0468,2018-12-14 05:46:55.98
VPH,2018-12-14T05:45:09.000Z,2018-12-14T05:46:46.230Z,2018-12-14T15:00:00.000Z,43effee1-e2d2-4281-9dc7-14c9db3014c1,80,P6-1495,2018-12-14 05:46:46.23
VPH,2018-12-14T05:45:23.000Z,2018-12-14T05:46:45.637Z,2018-12-14T11:15:00.000Z,d7d868da-a13a-4fd3-9eb3-1d375e08f6ee,170,P1-0468,2018-12-14 05:46:45.637
VPH,2018-12-14T05:45:29.000Z,2018-12-14T05:46:19.793Z,2018-12-14T14:00:00.000Z,3fe29cdd-3b1d-4deb-aa89-c4c1c6c6690f,70,P6-1505,2018-12-14 05:46:19.793
PARKMACHINE,2018-12-14T05:46:05.190Z,2018-12-14T05:46:19.780Z,2018-12-14T08:00:00.000Z,8775f0e1-8eb6-4589-90af-6074377c7e14,20,P8-0255,2018-12-14 05:46:19.78
PARKMACHINE,2018-12-14T05:46:03.623Z,2018-12-14T05:46:19.200Z,2018-12-14T08:00:00.000Z,64b88764-45bc-421f-8b82-7ebe33c891de,20,P4-1386,2018-12-14 05:46:19.2
PARKMACHINE,2018-12-14T05:45:13.240Z,2018-12-14T05:45:34.543Z,2018-12-14T13:00:00.000Z,e08d855d-8ba6-4177-89ea-41b480549ff4,60,P5-2021,2018-12-14 05:45:34.543
VPH,2018-12-14T05:43:00.000Z,2018-12-14T05:45:31.170Z,2018-12-14T09:15:00.000Z,1ab62ced-181b-49cd-9c5c-beadceed9a70,90,P2-0205,2018-12-14 05:45:31.17
VPH,2018-12-14T05:44:24.000Z,2018-12-14T05:45:24.950Z,2018-12-14T07:50:24.000Z,a76b135e-7324-4041-9014-336fd6d0b62d,84,P2-0434,2018-12-14 05:45:24.95
VPH,2018-12-14T05:44:26.000Z,2018-12-14T05:45:22.433Z,2018-12-14T10:20:00.000Z,dae9bc4b-549e-4509-97db-8386bd5ef212,50,P3-0570,2018-12-14 05:45:22.433
VPH,2018-12-14T05:44:26.000Z,2018-12-14T05:44:45.230Z,2018-12-14T07:15:00.000Z,2296ccb2-cfcd-4144-b944-ed6ac1805749,5,P4-1315,2018-12-14 05:44:45.23
VPH,2018-12-14T05:43:12.000Z,2018-12-14T05:44:38.450Z,2018-12-14T16:10:00.000Z,666d6903-76e0-4347-8433-6b7af95a8bff,275,P3-0325,2018-12-14 05:44:38.45
VPH,2018-12-14T05:44:03.000Z,2018-12-14T05:44:36.967Z,2018-12-14T07:44:03.000Z,c02e453b-5e3d-4809-8020-aed322ba3d9a,0,P13-0002,2018-12-14 05:44:36.967
VPH,2018-12-14T05:43:50.000Z,2018-12-14T05:44:21.420Z,2018-12-14T07:30:00.000Z,07b225dc-484a-4fae-865f-d982225eb948,20,P1-0602,2018-12-14 05:44:21.42
PARKMACHINE,2018-12-14T05:43:59.947Z,2018-12-14T05:44:09.933Z,2018-12-14T08:00:00.000Z,c989a602-6a4a-4ba5-9c62-7c25ab6779c3,40,P7-0042,2018-12-14 05:44:09.933
VPH,2018-12-14T05:43:08.000Z,2018-12-14T05:44:04.137Z,2018-12-14T08:30:00.000Z,4739d081-6ba7-4fb3-a9a9-dc4c7529aacf,60,P1-0555,2018-12-14 05:44:04.137
VPH,2018-12-14T05:42:47.000Z,2018-12-14T05:44:01.357Z,2018-12-14T08:57:00.000Z,6bd5270b-142c-49c4-a3c3-cef3a863073d,78,P2-0202,2018-12-14 05:44:01.357
VPH,2018-12-14T05:43:33.000Z,2018-12-14T05:43:52.043Z,2018-12-14T10:38:00.000Z,687ed92a-a1c3-46ff-886b-46296b66e851,109,P2-0244,2018-12-14 05:43:52.043
VPH,2018-12-14T05:43:47.000Z,2018-12-14T05:43:38.840Z,2018-12-14T10:00:00.000Z,10601717-17ca-421c-889b-43b98e98af5a,30,P5-2110,2018-12-14 05:43:38.84
VPH,2018-12-14T05:42:07.000Z,2018-12-14T05:43:38.497Z,2018-12-14T08:00:00.000Z,ee9009ef-b4dd-40bf-bbd9-79333bc11d36,15,P3-0575,2018-12-14 05:43:38.497
VPH,2018-12-14T05:43:03.000Z,2018-12-14T05:43:38.420Z,2018-12-14T09:30:00.000Z,1994504d-9b72-4c35-b9fa-e2890022f1a2,100,P1-0447,2018-12-14 05:43:38.42
VPH,2018-12-14T05:42:49.000Z,2018-12-14T05:43:37.513Z,2018-12-14T07:18:00.000Z,82f9aca6-e9c6-448f-affa-cf3351272810,9,P4-1660,2018-12-14 05:43:37.513
VPH,2018-12-14T05:42:20.000Z,2018-12-14T05:43:33.123Z,2018-12-14T09:30:00.000Z,43da9a26-8067-43b4-97fd-382c155942c0,75,P4-1668,2018-12-14 05:43:33.123
VPH,2018-12-14T05:42:25.000Z,2018-12-14T05:43:27.840Z,2018-12-14T07:42:25.000Z,90178e6d-58a4-4c10-b699-187c65251d59,0,P13-0002,2018-12-14 05:43:27.84
VPH,2018-12-14T05:43:29.000Z,2018-12-14T05:43:17.543Z,2018-12-14T07:26:00.000Z,85681cd8-549b-4d16-b499-1ef26bc5d429,13,P3-0484,2018-12-14 05:43:17.543
VPH,2018-12-14T05:41:44.000Z,2018-12-14T05:43:17.170Z,2018-12-14T07:45:00.000Z,646d16a7-f72a-4de9-98e3-bc1eb376d006,30,P1-0219,2018-12-14 05:43:17.17
VPH,2018-12-14T05:42:59.000Z,2018-12-14T05:43:13.107Z,2018-12-14T16:15:00.000Z,7e676abb-4f21-4aac-a379-0f5d299d8c91,185,P8-0126,2018-12-14 05:43:13.107
PARKMACHINE,2018-12-14T05:42:56.667Z,2018-12-14T05:43:11.810Z,2018-12-14T08:15:00.000Z,a34d5fa2-618b-4d29-a520-6836159d08ca,25,P3-0310,2018-12-14 05:43:11.81
VPH,2018-12-14T05:42:06.000Z,2018-12-14T05:43:02.107Z,2018-12-14T08:09:00.000Z,d4fa2f29-9eb1-4d74-bc42-a20265e3de61,23,P6-1437,2018-12-14 05:43:02.107
VPH,2018-12-14T05:41:32.000Z,2018-12-14T05:42:26.997Z,2018-12-14T13:30:00.000Z,ef93da0f-d7c9-43c7-991a-816e1ca41c5b,260,P1-0447,2018-12-14 05:42:26.997
VPH,2018-12-14T05:41:38.000Z,2018-12-14T05:42:20.230Z,2018-12-14T08:40:00.000Z,774b3efd-dfa6-4762-bcf6-e2cb449d5a77,50,P2-0247,2018-12-14 05:42:20.23
VPH,2018-12-14T05:41:12.000Z,2018-12-14T05:42:07.433Z,2018-12-17T07:00:00.000Z,ada834a1-bdaf-4ad2-8212-74b56108ed5e,60,P4-1940,2018-12-14 05:42:07.433
VPH,2018-12-14T05:41:45.000Z,2018-12-14T05:41:52.920Z,2018-12-14T07:30:00.000Z,e84a16dc-524d-43d3-91ad-54bb24574082,10,P5-1255,2018-12-14 05:41:52.92
VPH,2018-12-14T05:41:26.000Z,2018-12-14T05:41:40.200Z,2018-12-14T07:45:00.000Z,47cce491-5d2c-42ac-9cb8-96f1b342cd06,30,P7-0179,2018-12-14 05:41:40.2
VPH,2018-12-14T05:40:32.000Z,2018-12-14T05:41:26.620Z,2018-12-14T08:15:00.000Z,426746c0-a644-488a-8dea-cc69089f0bba,50,P2-0202,2018-12-14 05:41:26.62
PARKMACHINE,2018-12-14T05:41:10.310Z,2018-12-14T05:41:23.980Z,2018-12-14T07:30:00.000Z,17d64c09-a3ae-4a36-b2ab-1e88662cc9e5,10,P8-0255,2018-12-14 05:41:23.98
VPH,2018-12-14T05:40:55.000Z,2018-12-14T05:41:21.810Z,2018-12-14T15:27:00.000Z,23f4d7f8-3800-4a7a-ad73-fddfa65fc66d,169,P4-0247,2018-12-14 05:41:21.81
VPH,2018-12-14T05:36:19.000Z,2018-12-14T05:41:11.310Z,2018-12-14T17:06:00.000Z,db6a198d-75bf-4403-a45d-851d57a829e1,303,P4-0261,2018-12-14 05:41:11.31
VPH,2018-12-14T05:39:33.000Z,2018-12-14T05:40:31.293Z,2018-12-14T08:00:00.000Z,3f7caa6e-1e55-4d18-b4be-40d37c23639d,10,P5-2021,2018-12-14 05:40:31.293
VPH,2018-12-14T05:39:27.000Z,2018-12-14T05:40:15.323Z,2018-12-14T07:24:00.000Z,a1838097-f60c-4d67-af4e-ad65693dd2e9,8,P6-1463,2018-12-14 05:40:15.323
VPH,2018-12-14T05:40:21.000Z,2018-12-14T05:40:10.620Z,2018-12-14T08:24:00.000Z,6d6bc057-d6f2-4115-8b82-2bb814778738,56,P1-0545,2018-12-14 05:40:10.62
VPH,2018-12-14T05:39:44.000Z,2018-12-14T05:40:08.340Z,2018-12-14T12:10:00.000Z,c8484f43-2696-4d2b-8214-5d4d1abb499f,155,P8-0357,2018-12-14 05:40:08.34
VPH,2018-12-14T05:39:50.000Z,2018-12-14T05:40:05.637Z,2018-12-14T10:00:00.000Z,a66e5329-ad0d-4cb5-8430-0792ebde2256,30,P6-1305,2018-12-14 05:40:05.637
VPH,2018-12-14T05:36:30.000Z,2018-12-14T05:36:51.653Z,2018-12-14T07:15:00.000Z,cfb8ffce-0af0-45f2-ac33-83e457031dce,10,P3-0549,2018-12-14 05:36:51.653
VPH,2018-12-14T05:35:51.000Z,2018-12-14T05:36:47.637Z,2018-12-14T09:00:00.000Z,3055e8a9-22e1-4743-950d-cacf2c7be58a,80,P2-0237,2018-12-14 05:36:47.637
VPH,2018-12-14T05:35:24.000Z,2018-12-14T05:36:43.527Z,2018-12-14T11:45:00.000Z,bbb275da-6f87-4a8f-91b3-863475368c20,190,P1-0447,2018-12-14 05:36:43.527
PARKMACHINE,2018-12-14T05:36:34.233Z,2018-12-14T05:36:42.747Z,2018-12-14T10:00:00.000Z,5e745a5d-f51c-42d7-b1fb-817e2326f3ae,30,P4-1627,2018-12-14 05:36:42.747
VPH,2018-12-14T05:35:42.000Z,2018-12-14T05:36:38.370Z,2018-12-14T12:00:00.000Z,58022b07-7074-41e1-af42-afa9d72b0976,100,P5-1143,2018-12-14 05:36:38.37
VPH,2018-12-14T05:34:29.000Z,2018-12-14T05:35:51.810Z,2018-12-14T07:57:00.000Z,3d8916d6-e570-4fc7-8b1b-bab0ca3936dd,19,P4-1309,2018-12-14 05:35:51.81
VPH,2018-12-14T05:33:07.000Z,2018-12-14T05:35:50.120Z,2018-12-14T14:30:00.000Z,4e75edad-8da3-47f1-86c9-8ca9896d3add,75,P6-1465,2018-12-14 05:35:50.12
VPH,2018-12-14T05:35:27.000Z,2018-12-14T05:35:30.700Z,2018-12-14T10:00:00.000Z,ec6104b4-c246-4110-9f70-d57727dde1f6,30,P5-2114,2018-12-14 05:35:30.7
VPH,2018-12-14T05:35:13.000Z,2018-12-14T05:35:16.417Z,2018-12-17T07:00:00.000Z,7624ff34-b312-471a-ae2b-97a96956e69c,60,P5-1101,2018-12-14 05:35:16.417
VPH,2018-12-14T05:33:48.000Z,2018-12-14T05:35:12.917Z,2018-12-14T15:00:00.000Z,b8279b95-f10d-4450-9331-eacd8007702f,160,P4-0123,2018-12-14 05:35:12.917
VPH,2018-12-14T05:33:29.000Z,2018-12-14T05:35:03.417Z,2018-12-14T07:57:00.000Z,5c7f5d9e-0b83-4ba2-9826-0cd59e314db3,38,P2-0441,2018-12-14 05:35:03.417
VPH,2018-12-14T05:33:56.000Z,2018-12-14T05:34:57.840Z,2018-12-14T12:30:00.000Z,9e8d1880-e88d-434a-90e4-2fbdb6e0dee8,55,P4-1940,2018-12-14 05:34:57.84
VPH,2018-12-14T05:33:31.000Z,2018-12-14T05:34:40.840Z,2018-12-14T16:09:00.000Z,d2bbeb3d-61dd-41e0-b25a-faf5cb9bcd4a,183,P8-0238,2018-12-14 05:34:40.84
VPH,2018-12-14T05:33:42.000Z,2018-12-14T05:34:39.700Z,2018-12-14T11:52:00.000Z,3d3e9204-4d8b-4ca9-8e0d-38c8d35921ff,146,P2-0244,2018-12-14 05:34:39.7
VPH,2018-12-14T05:33:56.000Z,2018-12-14T05:34:25.607Z,2018-12-14T07:15:00.000Z,e9d31ee8-6a94-49f1-8800-23d9aa6cb652,10,P1-0468,2018-12-14 05:34:25.607
VPH,2018-12-14T05:32:36.000Z,2018-12-14T05:34:17.340Z,2018-12-14T11:00:00.000Z,79417838-7aee-42f9-938c-03a35591065f,60,P3-0575,2018-12-14 05:34:17.34
VPH,2018-12-14T05:32:58.000Z,2018-12-14T05:34:12.933Z,2018-12-14T08:15:00.000Z,268160aa-f393-423e-8964-59ad6cfc7c57,50,P1-0206,2018-12-14 05:34:12.933
VPH,2018-12-14T05:32:56.000Z,2018-12-14T05:34:08.387Z,2018-12-14T14:06:00.000Z,5c522158-b604-4a64-af7d-9cbc9990b711,71,P6-1339,2018-12-14 05:34:08.387
VPH,2018-12-14T05:33:47.000Z,2018-12-14T05:34:06.543Z,2018-12-17T07:00:00.000Z,1b587885-a0a7-4bfb-8e67-f4467a486fe2,60,P4-1619,2018-12-14 05:34:06.543
VPH,2018-12-14T05:32:08.000Z,2018-12-14T05:33:50.637Z,2018-12-14T11:27:00.000Z,fc374ef8-9315-4aaa-8ccb-8feab62ad778,89,P4-0123,2018-12-14 05:33:50.637
VPH,2018-12-14T05:32:59.000Z,2018-12-14T05:33:44.603Z,2018-12-14T10:00:00.000Z,bdc0830e-9704-485c-a959-5715ca4f3da8,120,P1-0375,2018-12-14 05:33:44.603
VPH,2018-12-14T05:32:58.000Z,2018-12-14T05:33:36.650Z,2018-12-14T08:00:00.000Z,0087726f-b521-4f32-8791-8e0a0dce68df,40,P2-0202,2018-12-14 05:33:36.65
VPH,2018-12-14T05:31:39.000Z,2018-12-14T05:33:20.933Z,2018-12-14T12:15:00.000Z,6a3faa2c-084d-4a00-bbb2-2cd4f400d338,105,P7-0115,2018-12-14 05:33:20.933
VPH,2018-12-14T05:31:51.000Z,2018-12-14T05:33:01.760Z,2018-12-17T07:00:00.000Z,8870dca0-2152-4035-93ec-97f7ad37c5f5,60,P5-2113,2018-12-14 05:33:01.76
VPH,2018-12-14T05:32:19.000Z,2018-12-14T05:32:30.260Z,2018-12-14T11:18:00.000Z,803e8fc5-ff24-49a2-9f4d-5bf4507df1e9,86,P5-1520,2018-12-14 05:32:30.26
VPH,2018-12-14T05:30:27.000Z,2018-12-14T05:32:24.010Z,2018-12-14T11:00:00.000Z,b2df5a1a-d766-4c14-a972-916807ff90c2,40,P6-1495,2018-12-14 05:32:24.01
VPH,2018-12-14T05:31:38.000Z,2018-12-14T05:32:02.807Z,2018-12-14T09:30:00.000Z,4199bf7d-a2a9-44c7-9258-86e013447884,50,P5-2038,2018-12-14 05:32:02.807
VPH,2018-12-14T05:31:32.000Z,2018-12-14T05:32:02.103Z,2018-12-14T08:20:00.000Z,268126a4-e6ee-4bf0-8891-cdcd1dc347e6,20,P3-0570,2018-12-14 05:32:02.103
VPH,2018-12-14T05:31:34.000Z,2018-12-14T05:31:49.370Z,2018-12-14T12:10:00.000Z,3df02b16-109b-4f79-b3ac-d3137dfa827c,155,P2-0164,2018-12-14 05:31:49.37
VPH,2018-12-14T05:30:26.000Z,2018-12-14T05:31:45.433Z,2018-12-14T12:30:00.000Z,63e7fbc9-ef66-4cf4-8d31-6c46e1f0e51a,110,P6-1313,2018-12-14 05:31:45.433
VPH,2018-12-14T05:31:21.000Z,2018-12-14T05:31:31.837Z,2018-12-14T07:30:00.000Z,7044e193-ba1b-4eae-9081-b99745c72832,20,P2-0371,2018-12-14 05:31:31.837
VPH,2018-12-14T05:30:24.000Z,2018-12-14T05:31:11.387Z,2018-12-14T07:52:30.000Z,2dff3068-c361-413d-80a4-d1de9e9f2a6c,35,P3-0550,2018-12-14 05:31:11.387
VPH,2018-12-14T05:29:35.000Z,2018-12-14T05:30:46.790Z,2018-12-14T10:20:00.000Z,3c2791b8-cc5f-439b-acb5-88eb6d2cb69d,100,P2-0247,2018-12-14 05:30:46.79
PARKMACHINE,2018-12-14T05:29:46.767Z,2018-12-14T05:30:42.120Z,2018-12-14T08:00:00.000Z,598c14e8-5856-4d90-ac3a-064dd3aba9bd,80,P1-0452,2018-12-14 05:30:42.12
VPH,2018-12-14T05:29:37.000Z,2018-12-14T05:30:40.370Z,2018-12-14T19:00:00.000Z,2aac74a9-965d-4b9d-b7bd-d2367425c5c9,90,P6-1372,2018-12-14 05:30:40.37
